workerid,proliferate.condition,choices,concept,correct,definition,failed_audio,failed_images,failed_video,img,internal_node_id,name,response,rt,seed,solution,stimulus,success,time_elapsed,timeout,trial_index,trial_type,view_history,error
13,CB10,"['Yes', 'No']",concept_quadrilateral,FALSE,A four-sided closed shape.,,,,geoclidean\elements\concept_quadrilateral\test\out_close_5_fin.png,0.0-3.0-0.34,frolp,0,9715,0.124361092,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'frolp' is: A four-sided closed shape.<br><b>Question:</b><br> Is the image below a 'frolp'? <br></p><img src='geoclidean\elements\concept_quadrilateral\test\out_close_5_fin.png' height='300px'>",,515976,,37,html-button-response,,
13,CB10,"['Yes', 'No']",concept_oblong,TRUE,A rectangle.,,,,geoclidean\elements\concept_oblong\test\out_far_4_fin.png,0.0-3.0-0.35,muxl,1,2433,0.124361092,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'muxl' is: A rectangle.<br><b>Question:</b><br> Is the image below a 'muxl'? <br></p><img src='geoclidean\elements\concept_oblong\test\out_far_4_fin.png' height='300px'>",,518410,,38,html-button-response,,
13,CB10,"['Yes', 'No']",concept_radii,TRUE,A circle and 3 straight lines extending from the center of the circle to its border.,,,,geoclidean\elements\concept_radii\test\out_far_1_fin.png,0.0-3.0-0.36,xip,1,9250,0.124361092,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'xip' is: A circle and 3 straight lines extending from the center of the circle to its border.<br><b>Question:</b><br> Is the image below a 'xip'? <br></p><img src='geoclidean\elements\concept_radii\test\out_far_1_fin.png' height='300px'>",,527660,,39,html-button-response,,
13,CB10,,,,,,,,,0.0-4.0,,,1715,0.124361092,,,,529376,,40,instructions,"[{'page_index': 0, 'viewing_time': 1715}]",
11,CB6,,,,,[],[],[],,0.0-0.0,,,,0.095243881,,,TRUE,1037,FALSE,0,preload,,
11,CB6,,,,,,,,,0.0-1.0,,,30825,0.095243881,,,,31862,,1,instructions,"[{'page_index': 0, 'viewing_time': 30824}]",
11,CB6,,,,,,,,,0.0-2.0,,,12102,0.095243881,,,,43965,,2,instructions,"[{'page_index': 0, 'viewing_time': 1782}, {'page_index': 1, 'viewing_time': 3385}, {'page_index': 2, 'viewing_time': 5647}, {'page_index': 3, 'viewing_time': 1288}]",
11,CB6,"['No', 'Yes']",concept_quadrilateral,FALSE,A quadrilateral.,,,,geoclidean\elements\concept_quadrilateral\test\in_2_fin.png,0.0-3.0-0.0,nif,0,8480,0.095243881,Yes,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'nif' is: A quadrilateral.<br><b>Question:</b><br> Is the image below a 'nif'? <br></p><img src='geoclidean\elements\concept_quadrilateral\test\in_2_fin.png' height='300px'>",,52446,,3,html-button-response,,
11,CB6,"['No', 'Yes']",concept_rectilinear,TRUE,A closed shape composed of straight lines.,,,,geoclidean\elements\concept_rectilinear\test\in_1_fin.png,0.0-3.0-0.1,jeex,1,5095,0.095243881,Yes,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'jeex' is: A closed shape composed of straight lines.<br><b>Question:</b><br> Is the image below a 'jeex'? <br></p><img src='geoclidean\elements\concept_rectilinear\test\in_1_fin.png' height='300px'>",,57542,,4,html-button-response,,
11,CB6,"['No', 'Yes']",concept_rhombus,TRUE,A rhombus.,,,,geoclidean\elements\concept_rhombus\test\in_2_fin.png,0.0-3.0-0.2,bliv,1,2703,0.095243881,Yes,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'bliv' is: A rhombus.<br><b>Question:</b><br> Is the image below a 'bliv'? <br></p><img src='geoclidean\elements\concept_rhombus\test\in_2_fin.png' height='300px'>",,60246,,5,html-button-response,,
11,CB6,"['No', 'Yes']",concept_square,TRUE,A square.,,,,geoclidean\elements\concept_square\test\out_far_3_fin.png,0.0-3.0-0.3,hol,0,2320,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'hol' is: A square.<br><b>Question:</b><br> Is the image below a 'hol'? <br></p><img src='geoclidean\elements\concept_square\test\out_far_3_fin.png' height='300px'>",,62566,,6,html-button-response,,
11,CB6,"['No', 'Yes']",concept_angle,TRUE,An angle formed between two lines.,,,,geoclidean\elements\concept_angle\test\in_1_fin.png,0.0-3.0-0.4,zup,1,4128,0.095243881,Yes,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'zup' is: An angle formed between two lines.<br><b>Question:</b><br> Is the image below a 'zup'? <br></p><img src='geoclidean\elements\concept_angle\test\in_1_fin.png' height='300px'>",,66694,,7,html-button-response,,
11,CB6,"['No', 'Yes']",concept_cccc,TRUE,"Four intersecting circles. Among their points of intersection, one point is shared by all four circles.",,,,geoclidean\constraints\concept_cccc\test\out_close_1_fin.png,0.0-3.0-0.5,fom,0,14111,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'fom' is: Four intersecting circles. Among their points of intersection, one point is shared by all four circles.<br><b>Question:</b><br> Is the image below a 'fom'? <br></p><img src='geoclidean\constraints\concept_cccc\test\out_close_1_fin.png' height='300px'>",,80806,,8,html-button-response,,
11,CB6,"['No', 'Yes']",concept_lcc,TRUE,"Two circles that intersect at a single point. One of the circles contains the other. Additionally, a straight line passes through both of the circles' centers.",,,,geoclidean\constraints\concept_lcc\test\out_close_2_fin.png,0.0-3.0-0.6,fep,0,17943,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'fep' is: Two circles that intersect at a single point. One of the circles contains the other. Additionally, a straight line passes through both of the circles' centers.<br><b>Question:</b><br> Is the image below a 'fep'? <br></p><img src='geoclidean\constraints\concept_lcc\test\out_close_2_fin.png' height='300px'>",,98750,,9,html-button-response,,
11,CB6,"['No', 'Yes']",concept_triangle,TRUE,A triangle.,,,,geoclidean\elements\concept_triangle\test\in_3_fin.png,0.0-3.0-0.7,xip,1,2086,0.095243881,Yes,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'xip' is: A triangle.<br><b>Question:</b><br> Is the image below a 'xip'? <br></p><img src='geoclidean\elements\concept_triangle\test\in_3_fin.png' height='300px'>",,100838,,10,html-button-response,,
11,CB6,"['No', 'Yes']",concept_sixty_ang,TRUE,A sixty degree angle formed between two equal-length straight lines.,,,,geoclidean\elements\concept_sixty_ang\test\out_far_3_fin.png,0.0-3.0-0.8,nuk,0,4230,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'nuk' is: A sixty degree angle formed between two equal-length straight lines.<br><b>Question:</b><br> Is the image below a 'nuk'? <br></p><img src='geoclidean\elements\concept_sixty_ang\test\out_far_3_fin.png' height='300px'>",,105069,,11,html-button-response,,
11,CB6,"['No', 'Yes']",concept_llll,TRUE,Four straight lines that intersect at a single point.,,,,geoclidean\constraints\concept_llll\test\out_close_5_fin.png,0.0-3.0-0.9,vop,0,7847,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'vop' is: Four straight lines that intersect at a single point.<br><b>Question:</b><br> Is the image below a 'vop'? <br></p><img src='geoclidean\constraints\concept_llll\test\out_close_5_fin.png' height='300px'>",,112918,,12,html-button-response,,
11,CB6,"['No', 'Yes']",concept_perp_bisector,TRUE,Two line segments that intersect at a 90 degree angle and are cut into two equal parts.,,,,geoclidean\elements\concept_perp_bisector\test\out_far_2_fin.png,0.0-3.0-0.10,bvep,0,3702,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'bvep' is: Two line segments that intersect at a 90 degree angle and are cut into two equal parts.<br><b>Question:</b><br> Is the image below a 'bvep'? <br></p><img src='geoclidean\elements\concept_perp_bisector\test\out_far_2_fin.png' height='300px'>",,116621,,13,html-button-response,,
11,CB6,"['No', 'Yes']",concept_parallel_l,TRUE,Parallel lines.,,,,geoclidean\elements\concept_parallel_l\test\out_close_5_fin.png,0.0-3.0-0.11,krev,0,1488,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'krev' is: Parallel lines.<br><b>Question:</b><br> Is the image below a 'krev'? <br></p><img src='geoclidean\elements\concept_parallel_l\test\out_close_5_fin.png' height='300px'>",,118110,,14,html-button-response,,
11,CB6,"['No', 'Yes']",concept_cct,TRUE,"Two intersecting circles. Additionally, there is a triangle with two corners located at the intersection points between the circles and a third corner on one of the circles' circumference.",,,,geoclidean\constraints\concept_cct\test\in_2_fin.png,0.0-3.0-0.12,bim,1,54013,0.095243881,Yes,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'bim' is: Two intersecting circles. Additionally, there is a triangle with two corners located at the intersection points between the circles and a third corner on one of the circles' circumference.<br><b>Question:</b><br> Is the image below a 'bim'? <br></p><img src='geoclidean\constraints\concept_cct\test\in_2_fin.png' height='300px'>",,172125,,15,html-button-response,,
11,CB6,"['No', 'Yes']",concept_clcc,TRUE,A circle that contains a straight line whose endpoints are on the circumference of that circle. Two other circles that intersect with the first circle.,,,,geoclidean\constraints\concept_clcc\test\out_close_3_fin.png,0.0-3.0-0.13,mox,0,15583,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'mox' is: A circle that contains a straight line whose endpoints are on the circumference of that circle. Two other circles that intersect with the first circle.<br><b>Question:</b><br> Is the image below a 'mox'? <br></p><img src='geoclidean\constraints\concept_clcc\test\out_close_3_fin.png' height='300px'>",,187705,,16,html-button-response,,
11,CB6,"['No', 'Yes']",concept_clt,TRUE,"A circle containing a triangle whose corners are all on the circle's circumference. Additionally, a straight line extends from one of the triangle's corners.",,,,geoclidean\constraints\concept_clt\test\out_close_4_fin.png,0.0-3.0-0.14,muxl,0,17503,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'muxl' is: A circle containing a triangle whose corners are all on the circle's circumference. Additionally, a straight line extends from one of the triangle's corners.<br><b>Question:</b><br> Is the image below a 'muxl'? <br></p><img src='geoclidean\constraints\concept_clt\test\out_close_4_fin.png' height='300px'>",,205209,,17,html-button-response,,
11,CB6,"['No', 'Yes']",concept_clcl,TRUE,Two circles and two straight lines. One straight line extends from an intersection point between the circles to a circle's circumference. Another line extends from one circle's circumference to another circle's circumference.,,,,geoclidean\constraints\concept_clcl\test\out_far_3_fin.png,0.0-3.0-0.15,dlep,0,17070,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'dlep' is: Two circles and two straight lines. One straight line extends from an intersection point between the circles to a circle's circumference. Another line extends from one circle's circumference to another circle's circumference.<br><b>Question:</b><br> Is the image below a 'dlep'? <br></p><img src='geoclidean\constraints\concept_clcl\test\out_far_3_fin.png' height='300px'>",,222281,,18,html-button-response,,
11,CB6,"['No', 'Yes']",concept_cccl,TRUE,"Three intersecting circles. Among their points of intersection, one point is shared by all three circles. Additionally, one of the circles contains a line whose endpoints are on the circle's circumference.",,,,geoclidean\constraints\concept_cccl\test\out_close_5_fin.png,0.0-3.0-0.16,qiv,0,10582,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'qiv' is: Three intersecting circles. Among their points of intersection, one point is shared by all three circles. Additionally, one of the circles contains a line whose endpoints are on the circle's circumference.<br><b>Question:</b><br> Is the image below a 'qiv'? <br></p><img src='geoclidean\constraints\concept_cccl\test\out_close_5_fin.png' height='300px'>",,232865,,19,html-button-response,,
11,CB6,"['No', 'Yes']",concept_eq_t,TRUE,An equilateral triangle.,,,,geoclidean\elements\concept_eq_t\test\out_far_2_fin.png,0.0-3.0-0.17,zyl,0,2792,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'zyl' is: An equilateral triangle.<br><b>Question:</b><br> Is the image below a 'zyl'? <br></p><img src='geoclidean\elements\concept_eq_t\test\out_far_2_fin.png' height='300px'>",,235657,,20,html-button-response,,
11,CB6,"['No', 'Yes']",concept_tcc,TRUE,"Two circles, one completely inside the other, and a triangle with a corner located at the center of the larger circle.",,,,geoclidean\constraints\concept_tcc\test\out_far_2_fin.png,0.0-3.0-0.18,wunf,0,12408,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'wunf' is: Two circles, one completely inside the other, and a triangle with a corner located at the center of the larger circle.<br><b>Question:</b><br> Is the image below a 'wunf'? <br></p><img src='geoclidean\constraints\concept_tcc\test\out_far_2_fin.png' height='300px'>",,248057,,21,html-button-response,,
11,CB6,"['No', 'Yes']",concept_llt,TRUE,A triangle and two straight lines that intersect at one of its corners.,,,,geoclidean\constraints\concept_llt\test\out_close_5_fin.png,0.0-3.0-0.19,kab,0,8127,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'kab' is: A triangle and two straight lines that intersect at one of its corners.<br><b>Question:</b><br> Is the image below a 'kab'? <br></p><img src='geoclidean\constraints\concept_llt\test\out_close_5_fin.png' height='300px'>",,256184,,22,html-button-response,,
11,CB6,"['No', 'Yes']",concept_lll,TRUE,A straight line with two other straight lines extending from it.,,,,geoclidean\constraints\concept_lll\test\out_close_4_fin.png,0.0-3.0-0.20,tep,0,22272,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'tep' is: A straight line with two other straight lines extending from it.<br><b>Question:</b><br> Is the image below a 'tep'? <br></p><img src='geoclidean\constraints\concept_lll\test\out_close_4_fin.png' height='300px'>",,278457,,23,html-button-response,,
11,CB6,"['No', 'Yes']",concept_ccc,TRUE,"Three intersecting circles. Among their points of intersection, one point is shared by all three circles.",,,,geoclidean\constraints\concept_ccc\test\out_far_2_fin.png,0.0-3.0-0.21,yulf,0,5030,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'yulf' is: Three intersecting circles. Among their points of intersection, one point is shared by all three circles.<br><b>Question:</b><br> Is the image below a 'yulf'? <br></p><img src='geoclidean\constraints\concept_ccc\test\out_far_2_fin.png' height='300px'>",,283489,,24,html-button-response,,
11,CB6,"['No', 'Yes']",concept_ang_bisector,TRUE,A line that divides an angle into two equal parts.,,,,geoclidean\elements\concept_ang_bisector\test\out_close_1_fin.png,0.0-3.0-0.22,lem,0,2582,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'lem' is: A line that divides an angle into two equal parts.<br><b>Question:</b><br> Is the image below a 'lem'? <br></p><img src='geoclidean\elements\concept_ang_bisector\test\out_close_1_fin.png' height='300px'>",,286072,,25,html-button-response,,
11,CB6,"['No', 'Yes']",concept_ccl,TRUE,"Two intersecting circles. Additionally, a straight line that extends from one of the intersection points between the circles to one of the circles' circumference.",,,,geoclidean\constraints\concept_ccl\test\out_close_3_fin.png,0.0-3.0-0.23,uvs,0,7614,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'uvs' is: Two intersecting circles. Additionally, a straight line that extends from one of the intersection points between the circles to one of the circles' circumference.<br><b>Question:</b><br> Is the image below a 'uvs'? <br></p><img src='geoclidean\constraints\concept_ccl\test\out_close_3_fin.png' height='300px'>",,293688,,26,html-button-response,,
11,CB6,"['No', 'Yes']",concept_right_ang_t,TRUE,A right-angled triangle.,,,,geoclidean\elements\concept_right_ang_t\test\out_close_2_fin.png,0.0-3.0-0.24,vov,0,2655,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'vov' is: A right-angled triangle.<br><b>Question:</b><br> Is the image below a 'vov'? <br></p><img src='geoclidean\elements\concept_right_ang_t\test\out_close_2_fin.png' height='300px'>",,296344,,27,html-button-response,,
11,CB6,"['No', 'Yes']",concept_segment,TRUE,A circle and a straight line connecting two points on the circle's circumference.,,,,geoclidean\elements\concept_segment\test\in_2_fin.png,0.0-3.0-0.25,drex,1,3759,0.095243881,Yes,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'drex' is: A circle and a straight line connecting two points on the circle's circumference.<br><b>Question:</b><br> Is the image below a 'drex'? <br></p><img src='geoclidean\elements\concept_segment\test\in_2_fin.png' height='300px'>",,300102,,28,html-button-response,,
11,CB6,"['No', 'Yes']",concept_clll,TRUE,A circle and three lines. Line 1 extends from the circle's circumference. Line 2 extends from line 1. Line 3 extends from line 2 to the intersection point between the circle and line 1.,,,,geoclidean\constraints\concept_clll\test\out_far_1_fin.png,0.0-3.0-0.26,vix,0,40711,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'vix' is: A circle and three lines. Line 1 extends from the circle's circumference. Line 2 extends from line 1. Line 3 extends from line 2 to the intersection point between the circle and line 1.<br><b>Question:</b><br> Is the image below a 'vix'? <br></p><img src='geoclidean\constraints\concept_clll\test\out_far_1_fin.png' height='300px'>",,340814,,29,html-button-response,,
11,CB6,"['No', 'Yes']",concept_diameter,TRUE,A circle and the diameter of the circle.,,,,geoclidean\elements\concept_diameter\test\out_close_2_fin.png,0.0-3.0-0.27,dax,0,5231,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'dax' is: A circle and the diameter of the circle.<br><b>Question:</b><br> Is the image below a 'dax'? <br></p><img src='geoclidean\elements\concept_diameter\test\out_close_2_fin.png' height='300px'>",,346046,,30,html-button-response,,
11,CB6,"['No', 'Yes']",concept_lllc,TRUE,"Two lines extending or passing through the center of a circle, and a third line that extends from one of the two lines.",,,,geoclidean\constraints\concept_lllc\test\out_far_4_fin.png,0.0-3.0-0.28,jeg,0,10191,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'jeg' is: Two lines extending or passing through the center of a circle, and a third line that extends from one of the two lines.<br><b>Question:</b><br> Is the image below a 'jeg'? <br></p><img src='geoclidean\constraints\concept_lllc\test\out_far_4_fin.png' height='300px'>",,356238,,31,html-button-response,,
11,CB6,"['No', 'Yes']",concept_llcc,TRUE,Two circles and two lines that all intersect at the same location.,,,,geoclidean\constraints\concept_llcc\test\out_far_1_fin.png,0.0-3.0-0.29,wuj,0,7551,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'wuj' is: Two circles and two lines that all intersect at the same location.<br><b>Question:</b><br> Is the image below a 'wuj'? <br></p><img src='geoclidean\constraints\concept_llcc\test\out_far_1_fin.png' height='300px'>",,363805,,32,html-button-response,,
11,CB6,"['No', 'Yes']",concept_oblong,TRUE,A rectangle.,,,,geoclidean\elements\concept_oblong\test\out_close_4_fin.png,0.0-3.0-0.30,honv,0,1511,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'honv' is: A rectangle.<br><b>Question:</b><br> Is the image below a 'honv'? <br></p><img src='geoclidean\elements\concept_oblong\test\out_close_4_fin.png' height='300px'>",,365317,,33,html-button-response,,
11,CB6,"['No', 'Yes']",concept_cll,TRUE,A circle containing two lines. Each of the lines extends from one point on the circle's circumference to another point on the circle's circumference.,,,,geoclidean\constraints\concept_cll\test\out_close_5_fin.png,0.0-3.0-0.31,frolp,0,10119,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'frolp' is: A circle containing two lines. Each of the lines extends from one point on the circle's circumference to another point on the circle's circumference.<br><b>Question:</b><br> Is the image below a 'frolp'? <br></p><img src='geoclidean\constraints\concept_cll\test\out_close_5_fin.png' height='300px'>",,375437,,34,html-button-response,,
11,CB6,"['No', 'Yes']",concept_tll,TRUE,a triangle with two straight lines extending out of one of its corners,,,,geoclidean\constraints\concept_tll\test\out_far_2_fin.png,0.0-3.0-0.32,zim,0,35111,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'zim' is: a triangle with two straight lines extending out of one of its corners<br><b>Question:</b><br> Is the image below a 'zim'? <br></p><img src='geoclidean\constraints\concept_tll\test\out_far_2_fin.png' height='300px'>",,410549,,35,html-button-response,,
11,CB6,"['No', 'Yes']",concept_rhomboid,TRUE,A parallelogram.,,,,geoclidean\elements\concept_rhomboid\test\in_5_fin.png,0.0-3.0-0.33,pif,1,3998,0.095243881,Yes,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'pif' is: A parallelogram.<br><b>Question:</b><br> Is the image below a 'pif'? <br></p><img src='geoclidean\elements\concept_rhomboid\test\in_5_fin.png' height='300px'>",,414549,,36,html-button-response,,
11,CB6,"['No', 'Yes']",concept_radii,TRUE,A circle and 3 straight lines extending from the center of the circle to its circumference.,,,,geoclidean\elements\concept_radii\test\out_far_5_fin.png,0.0-3.0-0.34,hix,0,5718,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'hix' is: A circle and 3 straight lines extending from the center of the circle to its circumference.<br><b>Question:</b><br> Is the image below a 'hix'? <br></p><img src='geoclidean\elements\concept_radii\test\out_far_5_fin.png' height='300px'>",,420269,,37,html-button-response,,
11,CB6,"['No', 'Yes']",concept_tcl,TRUE,A triangle with two straight lines extending out of one of its corners.,,,,geoclidean\constraints\concept_tcl\test\out_close_4_fin.png,0.0-3.0-0.35,jaf,0,11815,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'jaf' is: A triangle with two straight lines extending out of one of its corners.<br><b>Question:</b><br> Is the image below a 'jaf'? <br></p><img src='geoclidean\constraints\concept_tcl\test\out_close_4_fin.png' height='300px'>",,432085,,38,html-button-response,,
11,CB6,"['No', 'Yes']",concept_llc,TRUE,"A circle and two intersecting lines, one line extends from the circle's circumference and another that passes through the circle's center.",,,,geoclidean\constraints\concept_llc\test\out_close_1_fin.png,0.0-3.0-0.36,wex,0,4607,0.095243881,No,"<p style=""max-width: 60%;margin-left: auto; margin-right: auto;""><b>Definition:</b><br>A 'wex' is: A circle and two intersecting lines, one line extends from the circle's circumference and another that passes through the circle's center.<br><b>Question:</b><br> Is the image below a 'wex'? <br></p><img src='geoclidean\constraints\concept_llc\test\out_close_1_fin.png' height='300px'>",,436693,,39,html-button-response,,
11,CB6,,,,,,,,,0.0-4.0,,,3280,0.095243881,,,,439973,,40,instructions,"[{'page_index': 0, 'viewing_time': 3279}]",
